"GPS Time","Q1","Q2","Q3","Q4","UTC","Sats","Lat","Lon","Elev","Intv","...12","Camera A","...14","Camera B","...16","ground_elev","AGL"
276934641,0.4325,-0.5478,0.5813,0.4182,2024-09-04 04:55:16.641,16,-20.222898456,32.159030153,797.5552,3.407,NA,"Sango_R_A__06040_D3_04092024.JPG",NA,"Sango_L_B__06076_D3_04092024.JPG",4,524,273.5552
276937642,0.4369,-0.5445,0.5865,0.4107,2024-09-04 04:55:19.642,16,-20.222877355,32.157852444,797.0964,3.001,NA,"Sango_R_A__06041_D3_04092024.JPG",NA,"Sango_L_B__06077_D3_04092024.JPG",3,526,271.0964
276940641,0.4366,-0.5418,0.5876,0.4129,2024-09-04 04:55:22.641,16,-20.222849083,32.156672552,797.448,2.999,NA,"Sango_R_A__06042_D3_04092024.JPG",NA,"Sango_L_B__06078_D3_04092024.JPG",3,525,272.448
276944036,0.4354,-0.5433,0.5892,0.4101,2024-09-04 04:55:26.036,16,-20.22283032,32.155334784,797.6547,3.395,NA,"Sango_R_A__06043_D3_04092024.JPG",NA,"Sango_L_B__06079_D3_04092024.JPG",3,525,272.6547
276947036,0.4416,-0.539,0.5899,0.408,2024-09-04 04:55:29.036,16,-20.222827254,32.1541474,798.2148,3,NA,"Sango_R_A__06044_D3_04092024.JPG",NA,"Sango_L_B__06080_D3_04092024.JPG",3,526,272.2148
276950036,0.4363,-0.547,0.5844,0.411,2024-09-04 04:55:32.036,16,-20.222812313,32.152964281,798.9391,3,NA,"Sango_R_A__06045_D3_04092024.JPG",NA,"Sango_L_B__06081_D3_04092024.JPG",3,528,270.9391
276953435,0.4338,-0.5474,0.5813,0.4174,2024-09-04 04:55:35.435,16,-20.222790566,32.15161953,799.8643,3.399,NA,"Sango_R_A__06046_D3_04092024.JPG",NA,"Sango_L_B__06082_D3_04092024.JPG",3,549,250.8643
276956435,0.4387,-0.5424,0.5881,0.4092,2024-09-04 04:55:38.435,16,-20.22277019,32.150446301,801.1625,3,NA,"Sango_R_A__06047_D3_04092024.JPG",NA,"Sango_L_B__06083_D3_04092024.JPG",3,555,246.1625
276959835,0.4335,-0.5462,0.5823,0.418,2024-09-04 04:55:41.835,16,-20.22273982,32.14912779,803.4273,3.4,NA,"Sango_R_A__06048_D3_04092024.JPG",NA,"Sango_L_B__06084_D3_04092024.JPG",4,560,243.4273
276963234,0.4372,-0.542,0.5865,0.4137,2024-09-04 04:55:45.234,16,-20.222710774,32.147817852,804.4612,3.399,NA,"Sango_R_A__06049_D3_04092024.JPG",NA,"Sango_L_B__06085_D3_04092024.JPG",3,565,239.4612
276966641,0.4399,-0.5388,0.5888,0.4118,2024-09-04 04:55:48.641,16,-20.222682924,32.146504897,805.5571,3.407,NA,"Sango_R_A__06050_D3_04092024.JPG",NA,"Sango_L_B__06086_D3_04092024.JPG",4,568,237.5571
276970036,0.4415,-0.5438,0.5865,0.4066,2024-09-04 04:55:52.036,16,-20.222664112,32.145187962,804.7378,3.395,NA,"Sango_R_A__06051_D3_04092024.JPG",NA,"Sango_L_B__06087_D3_04092024.JPG",3,547,257.7378
276973435,0.4353,-0.5431,0.5877,0.4125,2024-09-04 04:55:55.435,16,-20.222646329,32.143855497,804.7342,3.399,NA,"Sango_R_A__06052_D3_04092024.JPG",NA,"Sango_L_B__06088_D3_04092024.JPG",3,540,264.7342
276976435,0.4388,-0.5432,0.5833,0.415,2024-09-04 04:55:58.435,16,-20.222638768,32.142676041,806.3258,3,NA,"Sango_R_A__06053_D3_04092024.JPG",NA,"Sango_L_B__06089_D3_04092024.JPG",3,537,269.3258
276979435,0.4397,-0.5446,0.584,0.4112,2024-09-04 04:56:01.435,16,-20.222632796,32.14150007,808.2656,3,NA,"Sango_R_A__06054_D3_04092024.JPG",NA,"Sango_L_B__06090_D3_04092024.JPG",3,533,275.2656
276982835,0.4355,-0.5431,0.583,0.4189,2024-09-04 04:56:04.835,16,-20.222621341,32.140172759,808.9908,3.4,NA,"Sango_R_A__06055_D3_04092024.JPG",NA,"Sango_L_B__06091_D3_04092024.JPG",4,536,272.9908
276986234,0.4376,-0.5427,0.5883,0.4098,2024-09-04 04:56:08.234,16,-20.222603239,32.138846479,810.297,3.399,NA,"Sango_R_A__06056_D3_04092024.JPG",NA,"Sango_L_B__06092_D3_04092024.JPG",3,537,273.297
276989234,0.4378,-0.5415,0.5874,0.4125,2024-09-04 04:56:11.234,16,-20.222579871,32.137672885,811.079,3,NA,"Sango_R_A__06057_D3_04092024.JPG",NA,"Sango_L_B__06093_D3_04092024.JPG",3,539,272.079
276992645,0.4373,-0.5424,0.5869,0.4123,2024-09-04 04:56:14.645,16,-20.22253828,32.136334649,810.525,3.411,NA,"Sango_R_A__06058_D3_04092024.JPG",NA,"Sango_L_B__06094_D3_04092024.JPG",4,543,267.525
276996036,0.4357,-0.5459,0.585,0.4121,2024-09-04 04:56:18.036,16,-20.222491474,32.134994313,809.4622,3.391,NA,"Sango_R_A__06059_D3_04092024.JPG",NA,"Sango_L_B__06095_D3_04092024.JPG",3,548,261.4622
276999435,0.4386,-0.5414,0.5863,0.4132,2024-09-04 04:56:21.435,16,-20.222440861,32.133638835,809.6917,3.399,NA,"Sango_R_A__06060_D3_04092024.JPG",NA,"Sango_L_B__06096_D3_04092024.JPG",3,557,252.6917
277002835,0.4393,-0.5408,0.5893,0.409,2024-09-04 04:56:24.835,16,-20.22237298,32.132279178,809.0578,3.4,NA,"Sango_R_A__06061_D3_04092024.JPG",NA,"Sango_L_B__06097_D3_04092024.JPG",4,553,256.0578
277005835,0.4352,-0.5509,0.5817,0.4108,2024-09-04 04:56:27.835,16,-20.222296583,32.131072066,809.0889,3,NA,"Sango_R_A__06062_D3_04092024.JPG",NA,"Sango_L_B__06098_D3_04092024.JPG",3,553,256.0889
277009234,0.4358,-0.5439,0.5891,0.4089,2024-09-04 04:56:31.234,16,-20.222234516,32.129690265,807.6509,3.399,NA,"Sango_R_A__06063_D3_04092024.JPG",NA,"Sango_L_B__06099_D3_04092024.JPG",3,546,261.6509
277012642,0.4328,-0.5453,0.586,0.4147,2024-09-04 04:56:34.642,16,-20.222220702,32.128284457,805.9704,3.408,NA,"Sango_R_A__06064_D3_04092024.JPG",NA,"Sango_L_B__06100_D3_04092024.JPG",4,546,259.9704
277015641,0.4334,-0.5442,0.5851,0.4167,2024-09-04 04:56:37.641,16,-20.222238356,32.127030723,803.8954,2.999,NA,"Sango_R_A__06065_D3_04092024.JPG",NA,"Sango_L_B__06101_D3_04092024.JPG",3,540,263.8954
277019036,0.4364,-0.5445,0.5848,0.4137,2024-09-04 04:56:41.036,16,-20.222275404,32.125607328,804.0512,3.395,NA,"Sango_R_A__06066_D3_04092024.JPG",NA,"Sango_L_B__06102_D3_04092024.JPG",3,537,267.0512
277022036,0.4328,-0.5469,0.5836,0.4159,2024-09-04 04:56:44.036,16,-20.222303065,32.124361988,805.5242,3,NA,"Sango_R_A__06067_D3_04092024.JPG",NA,"Sango_L_B__06103_D3_04092024.JPG",3,540,265.5242
277025434,0.435,-0.5459,0.5846,0.4135,2024-09-04 04:56:47.434,16,-20.222307241,32.122971083,808.3991,3.398,NA,"Sango_R_A__06068_D3_04092024.JPG",NA,"Sango_L_B__06104_D3_04092024.JPG",3,543,265.3991
277028435,0.4477,-0.5383,0.5914,0.4001,2024-09-04 04:56:50.435,16,-20.222298195,32.121761072,811.4065,3.001,NA,"Sango_R_A__06069_D3_04092024.JPG",NA,"Sango_L_B__06105_D3_04092024.JPG",3,542,269.4065
277031435,0.4357,-0.5468,0.5832,0.4135,2024-09-04 04:56:53.435,16,-20.222274116,32.120559764,814.739,3,NA,"Sango_R_A__06070_D3_04092024.JPG",NA,"Sango_L_B__06106_D3_04092024.JPG",3,540,274.739
277034835,0.4325,-0.5466,0.5828,0.4178,2024-09-04 04:56:56.835,16,-20.222247378,32.119215501,817.1269,3.4,NA,"Sango_R_A__06071_D3_04092024.JPG",NA,"Sango_L_B__06107_D3_04092024.JPG",4,541,276.1269
277038234,0.4355,-0.5456,0.5839,0.4144,2024-09-04 04:57:00.234,16,-20.222218372,32.117866701,817.1208,3.399,NA,"Sango_R_A__06072_D3_04092024.JPG",NA,"Sango_L_B__06108_D3_04092024.JPG",3,544,273.1208
277041234,0.4363,-0.5424,0.5889,0.4106,2024-09-04 04:57:03.234,16,-20.222194108,32.116663163,817.2248,3,NA,"Sango_R_A__06073_D3_04092024.JPG",NA,"Sango_L_B__06109_D3_04092024.JPG",3,542,275.2248
277044642,0.4348,-0.5428,0.5871,0.4144,2024-09-04 04:57:06.642,16,-20.222184104,32.115286344,816.7662,3.408,NA,"Sango_R_A__06074_D3_04092024.JPG",NA,"Sango_L_B__06110_D3_04092024.JPG",4,544,272.7662
277048036,0.426,-0.5519,0.5785,0.4234,2024-09-04 04:57:10.036,16,-20.222190337,32.113905821,816.4425,3.394,NA,"Sango_R_A__06075_D3_04092024.JPG",NA,"Sango_L_B__06111_D3_04092024.JPG",3,545,271.4425
277051435,0.4326,-0.5453,0.5839,0.4179,2024-09-04 04:57:13.435,16,-20.222197039,32.112517857,817.3427,3.399,NA,"Sango_R_A__06076_D3_04092024.JPG",NA,"Sango_L_B__06112_D3_04092024.JPG",3,548,269.3427
277054835,0.4408,-0.5414,0.5863,0.411,2024-09-04 04:57:16.835,16,-20.222202038,32.111129007,817.5743,3.4,NA,"Sango_R_A__06077_D3_04092024.JPG",NA,"Sango_L_B__06113_D3_04092024.JPG",4,546,271.5743
277058234,0.4362,-0.5421,0.5907,0.4085,2024-09-04 04:57:20.234,16,-20.222169297,32.109740369,818.7607,3.399,NA,"Sango_R_A__06078_D3_04092024.JPG",NA,"Sango_L_B__06114_D3_04092024.JPG",3,548,270.7607
277061234,0.4321,-0.5456,0.5821,0.4204,2024-09-04 04:57:23.234,16,-20.222137533,32.108510877,819.7929,3,NA,"Sango_R_A__06079_D3_04092024.JPG",NA,"Sango_L_B__06115_D3_04092024.JPG",3,548,271.7929
277064645,0.437,-0.5452,0.5852,0.4116,2024-09-04 04:57:26.645,16,-20.222112586,32.107118527,821.6906,3.411,NA,"Sango_R_A__06080_D3_04092024.JPG",NA,"Sango_L_B__06116_D3_04092024.JPG",4,553,268.6906
277068036,0.4356,-0.5426,0.5869,0.414,2024-09-04 04:57:30.036,16,-20.222082669,32.105739724,822.5248,3.391,NA,"Sango_R_A__06081_D3_04092024.JPG",NA,"Sango_L_B__06117_D3_04092024.JPG",3,550,272.5248
277071434,0.4424,-0.5413,0.5889,0.4056,2024-09-04 04:57:33.434,16,-20.222058908,32.104349753,823.6311,3.398,NA,"Sango_R_A__06082_D3_04092024.JPG",NA,"Sango_L_B__06118_D3_04092024.JPG",3,551,272.6311
277074435,0.4357,-0.5446,0.5856,0.4132,2024-09-04 04:57:36.435,16,-20.222051813,32.103119547,823.9935,3.001,NA,"Sango_R_A__06083_D3_04092024.JPG",NA,"Sango_L_B__06119_D3_04092024.JPG",3,551,272.9935
277077835,0.4362,-0.5456,0.5835,0.4143,2024-09-04 04:57:39.835,16,-20.222042891,32.101726331,825.2797,3.4,NA,"Sango_R_A__06084_D3_04092024.JPG",NA,"Sango_L_B__06120_D3_04092024.JPG",4,555,270.2797
277081234,0.4341,-0.5455,0.5845,0.4153,2024-09-04 04:57:43.234,16,-20.22203484,32.100339081,826.7796,3.399,NA,"Sango_R_A__06085_D3_04092024.JPG",NA,"Sango_L_B__06121_D3_04092024.JPG",3,557,269.7796
277084234,0.4378,-0.5434,0.5862,0.4116,2024-09-04 04:57:46.234,16,-20.222025982,32.099115022,828.3736,3,NA,"Sango_R_A__06086_D3_04092024.JPG",NA,"Sango_L_B__06122_D3_04092024.JPG",3,554,274.3736
277087642,0.4333,-0.5467,0.5853,0.4132,2024-09-04 04:57:49.642,16,-20.222024048,32.097736072,830.7622,3.408,NA,"Sango_R_A__06087_D3_04092024.JPG",NA,"Sango_L_B__06123_D3_04092024.JPG",4,559,271.7622
277091036,0.433,-0.5441,0.585,0.4174,2024-09-04 04:57:53.036,16,-20.222026562,32.096375991,833.3071,3.394,NA,"Sango_R_A__06088_D3_04092024.JPG",NA,"Sango_L_B__06124_D3_04092024.JPG",3,557,276.3071
277094036,0.4397,-0.5455,0.584,0.41,2024-09-04 04:57:56.036,16,-20.222025096,32.095179783,834.9419,3,NA,"Sango_R_A__06089_D3_04092024.JPG",NA,"Sango_L_B__06125_D3_04092024.JPG",3,559,275.9419
277097435,0.4443,-0.5397,0.5885,0.4061,2024-09-04 04:57:59.435,16,-20.221999863,32.093824146,835.4637,3.399,NA,"Sango_R_A__06090_D3_04092024.JPG",NA,"Sango_L_B__06126_D3_04092024.JPG",3,559,276.4637
277100435,0.442,-0.5374,0.592,0.4066,2024-09-04 04:58:02.435,16,-20.221960184,32.092616564,835.1238,3,NA,"Sango_R_A__06091_D3_04092024.JPG",NA,"Sango_L_B__06127_D3_04092024.JPG",3,560,275.1238
277103835,0.4384,-0.5405,0.5872,0.4134,2024-09-04 04:58:05.835,16,-20.22192749,32.09123322,833.6757,3.4,NA,"Sango_R_A__06092_D3_04092024.JPG",NA,"Sango_L_B__06128_D3_04092024.JPG",4,562,271.6757
277106835,0.4332,-0.5443,0.5853,0.4165,2024-09-04 04:58:08.835,16,-20.221901392,32.090005706,833.568,3,NA,"Sango_R_A__06093_D3_04092024.JPG",NA,"Sango_L_B__06129_D3_04092024.JPG",3,563,270.568
277110234,0.4362,-0.5449,0.5856,0.4121,2024-09-04 04:58:12.234,16,-20.221859226,32.088617982,835.7754,3.399,NA,"Sango_R_A__06094_D3_04092024.JPG",NA,"Sango_L_B__06130_D3_04092024.JPG",3,564,271.7754
277113234,0.4382,-0.5366,0.5881,0.4173,2024-09-04 04:58:15.234,16,-20.221832183,32.087404119,837.2583,3,NA,"Sango_R_A__06095_D3_04092024.JPG",NA,"Sango_L_B__06131_D3_04092024.JPG",3,566,271.2583
277116234,0.4366,-0.5405,0.5883,0.4136,2024-09-04 04:58:18.234,16,-20.22180749,32.086193093,838.3533,3,NA,"Sango_R_A__06096_D3_04092024.JPG",NA,"Sango_L_B__06132_D3_04092024.JPG",3,568,270.3533
277119642,0.4355,-0.5437,0.5856,0.4145,2024-09-04 04:58:21.642,16,-20.221764145,32.084826649,840.9435,3.408,NA,"Sango_R_A__06097_D3_04092024.JPG",NA,"Sango_L_B__06133_D3_04092024.JPG",4,568,272.9435
277123036,0.4386,-0.5413,0.5894,0.409,2024-09-04 04:58:25.036,16,-20.221708404,32.083469448,842.8467,3.394,NA,"Sango_R_A__06098_D3_04092024.JPG",NA,"Sango_L_B__06134_D3_04092024.JPG",3,568,274.8467
277126036,0.436,-0.5409,0.5877,0.4147,2024-09-04 04:58:28.036,16,-20.221676091,32.082265184,843.0175,3,NA,"Sango_R_A__06099_D3_04092024.JPG",NA,"Sango_L_B__06135_D3_04092024.JPG",3,568,275.0175
277129435,0.4363,-0.5436,0.5844,0.4154,2024-09-04 04:58:31.435,16,-20.221658283,32.080892017,842.8514,3.399,NA,"Sango_R_A__06100_D3_04092024.JPG",NA,"Sango_L_B__06136_D3_04092024.JPG",3,568,274.8514
277132435,0.4244,-0.5504,0.585,0.4181,2024-09-04 04:58:34.435,16,-20.221640578,32.079672224,842.8738,3,NA,"Sango_R_A__06101_D3_04092024.JPG",NA,"Sango_L_B__06137_D3_04092024.JPG",3,570,272.8738
277135835,0.4378,-0.5446,0.5845,0.4126,2024-09-04 04:58:37.835,16,-20.221599043,32.078285801,843.8296,3.4,NA,"Sango_R_A__06102_D3_04092024.JPG",NA,"Sango_L_B__06138_D3_04092024.JPG",4,570,273.8296
277138835,0.4369,-0.5436,0.5854,0.4134,2024-09-04 04:58:40.835,16,-20.221551958,32.077067532,844.4012,3,NA,"Sango_R_A__06103_D3_04092024.JPG",NA,"Sango_L_B__06139_D3_04092024.JPG",3,571,273.4012
277142234,0.4285,-0.5452,0.5838,0.4223,2024-09-04 04:58:44.234,16,-20.221499616,32.075689702,845.9257,3.399,NA,"Sango_R_A__06104_D3_04092024.JPG",NA,"Sango_L_B__06140_D3_04092024.JPG",3,573,272.9257
277145234,0.4435,-0.5404,0.5868,0.4085,2024-09-04 04:58:47.234,16,-20.22147389,32.074475502,846.878,3,NA,"Sango_R_A__06105_D3_04092024.JPG",NA,"Sango_L_B__06141_D3_04092024.JPG",3,573,273.878
277148645,0.4392,-0.5427,0.5853,0.4124,2024-09-04 04:58:50.645,16,-20.221441445,32.073085445,845.816,3.411,NA,"Sango_R_A__06106_D3_04092024.JPG",NA,"Sango_L_B__06142_D3_04092024.JPG",4,576,269.816
277152036,0.4348,-0.5434,0.5855,0.4157,2024-09-04 04:58:54.036,16,-20.221411666,32.071691883,844.3874,3.391,NA,"Sango_R_A__06107_D3_04092024.JPG",NA,"Sango_L_B__06143_D3_04092024.JPG",3,579,265.3874
277155036,0.4244,-0.5475,0.5819,0.426,2024-09-04 04:58:57.036,16,-20.221392022,32.070450489,845.3261,3,NA,"Sango_R_A__06108_D3_04092024.JPG",NA,"Sango_L_B__06144_D3_04092024.JPG",3,581,264.3261
277158434,0.4231,-0.5537,0.577,0.4259,2024-09-04 04:59:00.434,16,-20.221376839,32.069050923,846.6121,3.398,NA,"Sango_R_A__06109_D3_04092024.JPG",NA,"Sango_L_B__06145_D3_04092024.JPG",3,578,268.6121
277161435,0.4384,-0.5412,0.587,0.4127,2024-09-04 04:59:03.435,16,-20.221366679,32.06782273,848.299,3.001,NA,"Sango_R_A__06110_D3_04092024.JPG",NA,"Sango_L_B__06146_D3_04092024.JPG",3,581,267.299
277164435,0.4319,-0.5466,0.5838,0.417,2024-09-04 04:59:06.435,16,-20.221349008,32.066597128,849.0328,3,NA,"Sango_R_A__06111_D3_04092024.JPG",NA,"Sango_L_B__06147_D3_04092024.JPG",3,583,266.0328
277167835,0.438,-0.5407,0.5884,0.4118,2024-09-04 04:59:09.835,16,-20.221325023,32.06521418,850.6641,3.4,NA,"Sango_R_A__06112_D3_04092024.JPG",NA,"Sango_L_B__06148_D3_04092024.JPG",4,581,269.6641
277171234,0.435,-0.544,0.586,0.414,2024-09-04 04:59:13.234,16,-20.221304133,32.063833741,852.5408,3.399,NA,"Sango_R_A__06113_D3_04092024.JPG",NA,"Sango_L_B__06149_D3_04092024.JPG",3,583,269.5408
277174234,0.438,-0.5411,0.5893,0.41,2024-09-04 04:59:16.234,16,-20.22129279,32.06261975,854.1948,3,NA,"Sango_R_A__06114_D3_04092024.JPG",NA,"Sango_L_B__06150_D3_04092024.JPG",3,580,274.1948
277177234,0.4368,-0.5442,0.5863,0.4113,2024-09-04 04:59:19.234,16,-20.221301276,32.061414721,856.6783,3,NA,"Sango_R_A__06115_D3_04092024.JPG",NA,"Sango_L_B__06151_D3_04092024.JPG",3,579,277.6783
277180641,0.4368,-0.5417,0.5846,0.4171,2024-09-04 04:59:22.641,16,-20.221323748,32.060049298,857.1218,3.407,NA,"Sango_R_A__06116_D3_04092024.JPG",NA,"Sango_L_B__06152_D3_04092024.JPG",4,580,277.1218
277184036,0.4371,-0.5446,0.584,0.4139,2024-09-04 04:59:26.036,16,-20.22132345,32.058686005,857.2233,3.395,NA,"Sango_R_A__06117_D3_04092024.JPG",NA,"Sango_L_B__06153_D3_04092024.JPG",3,579,278.2233
277187036,0.4373,-0.5431,0.5861,0.4127,2024-09-04 04:59:29.036,16,-20.221296549,32.057474998,858.3032,3,NA,"Sango_R_A__06118_D3_04092024.JPG",NA,"Sango_L_B__06154_D3_04092024.JPG",3,590,268.3032
277190435,0.4396,-0.5392,0.5906,0.4089,2024-09-04 04:59:32.435,16,-20.2212556,32.056102334,858.7193,3.399,NA,"Sango_R_A__06119_D3_04092024.JPG",NA,"Sango_L_B__06155_D3_04092024.JPG",3,597,261.7193
277193435,0.4304,-0.544,0.5871,0.4174,2024-09-04 04:59:35.435,16,-20.221213676,32.054889943,858.9745,3,NA,"Sango_R_A__06120_D3_04092024.JPG",NA,"Sango_L_B__06156_D3_04092024.JPG",3,585,273.9745
277196834,0.4485,-0.5352,0.5933,0.4006,2024-09-04 04:59:38.834,16,-20.221160012,32.053511141,858.7007,3.399,NA,"Sango_R_A__06121_D3_04092024.JPG",NA,"Sango_L_B__06157_D3_04092024.JPG",4,585,273.7007
277199835,0.4454,-0.5524,0.5808,0.399,2024-09-04 04:59:41.835,16,-20.221112609,32.052286353,858.7535,3.001,NA,"Sango_R_A__06122_D3_04092024.JPG",NA,"Sango_L_B__06158_D3_04092024.JPG",3,587,271.7535
277203234,0.4345,-0.5501,0.582,0.4122,2024-09-04 04:59:45.234,16,-20.221059799,32.050893538,858.2135,3.399,NA,"Sango_R_A__06123_D3_04092024.JPG",NA,"Sango_L_B__06159_D3_04092024.JPG",3,588,270.2135
277206234,0.4372,-0.541,0.5865,0.415,2024-09-04 04:59:48.234,16,-20.221021344,32.049659,857.2434,3,NA,"Sango_R_A__06124_D3_04092024.JPG",NA,"Sango_L_B__06160_D3_04092024.JPG",3,592,265.2434
277209234,0.4322,-0.5484,0.5833,0.4149,2024-09-04 04:59:51.234,16,-20.221000214,32.048420498,856.4847,3,NA,"Sango_R_A__06125_D3_04092024.JPG",NA,"Sango_L_B__06161_D3_04092024.JPG",3,594,262.4847
277212641,0.4338,-0.5479,0.5837,0.4136,2024-09-04 04:59:54.641,16,-20.220984906,32.047011145,856.8813,3.407,NA,"Sango_R_A__06126_D3_04092024.JPG",NA,"Sango_L_B__06162_D3_04092024.JPG",4,595,261.8813
277216036,0.4327,-0.5462,0.5832,0.4174,2024-09-04 04:59:58.036,16,-20.220981906,32.04560739,856.5803,3.395,NA,"Sango_R_A__06127_D3_04092024.JPG",NA,"Sango_L_B__06163_D3_04092024.JPG",3,592,264.5803
277219435,0.4372,-0.5416,0.589,0.4105,2024-09-04 05:00:01.435,16,-20.220993762,32.04420382,857.7219,3.399,NA,"Sango_R_A__06128_D3_04092024.JPG",NA,"Sango_L_B__06164_D3_04092024.JPG",3,596,261.7219
277222435,0.4261,-0.552,0.5782,0.4237,2024-09-04 05:00:04.435,16,-20.221008212,32.042978082,859.681,3,NA,"Sango_R_A__06129_D3_04092024.JPG",NA,"Sango_L_B__06165_D3_04092024.JPG",3,598,261.681
277225835,0.4341,-0.5413,0.5835,0.422,2024-09-04 05:00:07.835,16,-20.22105191,32.041598104,861.0616,3.4,NA,"Sango_R_A__06130_D3_04092024.JPG",NA,"Sango_L_B__06166_D3_04092024.JPG",4,589,272.0616
277228835,0.419,-0.5674,0.5593,0.4355,2024-09-04 05:00:10.835,16,-20.221097389,32.040385294,861.9872,3,NA,"Sango_R_A__06131_D3_04092024.JPG",NA,"Sango_L_B__06167_D3_04092024.JPG",3,592,269.9872
277232234,0.4368,-0.5434,0.5866,0.4121,2024-09-04 05:00:14.234,16,-20.221123829,32.03901953,862.9467,3.399,NA,"Sango_R_A__06132_D3_04092024.JPG",NA,"Sango_L_B__06168_D3_04092024.JPG",3,594,268.9467
277235234,0.4401,-0.5447,0.5872,0.4059,2024-09-04 05:00:17.234,16,-20.22114574,32.037814368,863.5245,3,NA,"Sango_R_A__06133_D3_04092024.JPG",NA,"Sango_L_B__06169_D3_04092024.JPG",3,598,265.5245
277238641,0.4176,-0.5552,0.5727,0.4351,2024-09-04 05:00:20.641,16,-20.22116198,32.036435358,861.9927,3.407,NA,"Sango_R_A__06134_D3_04092024.JPG",NA,"Sango_L_B__06170_D3_04092024.JPG",4,602,259.9927
277241645,0.4309,-0.5509,0.5786,0.4196,2024-09-04 05:00:23.645,16,-20.221163655,32.035212588,861.7316,3.004,NA,"Sango_R_A__06135_D3_04092024.JPG",NA,"Sango_L_B__06171_D3_04092024.JPG",3,605,256.7316
277245036,0.4368,-0.5464,0.584,0.4118,2024-09-04 05:00:27.036,16,-20.221179626,32.033818938,859.8293,3.391,NA,"Sango_R_A__06136_D3_04092024.JPG",NA,"Sango_L_B__06172_D3_04092024.JPG",3,609,250.8293
277248036,0.4318,-0.5477,0.5824,0.4175,2024-09-04 05:00:30.036,16,-20.221188594,32.032580651,859.7193,3,NA,"Sango_R_A__06137_D3_04092024.JPG",NA,"Sango_L_B__06173_D3_04092024.JPG",3,610,249.7193
277251435,0.4347,-0.5446,0.5826,0.4185,2024-09-04 05:00:33.435,16,-20.221174847,32.031179614,860.7347,3.399,NA,"Sango_R_A__06138_D3_04092024.JPG",NA,"Sango_L_B__06174_D3_04092024.JPG",3,609,251.7347
277254435,0.4377,-0.5455,0.5846,0.4113,2024-09-04 05:00:36.435,16,-20.221145881,32.029947488,861.6882,3,NA,"Sango_R_A__06139_D3_04092024.JPG",NA,"Sango_L_B__06175_D3_04092024.JPG",3,609,252.6882
277257435,0.4372,-0.5393,0.5873,0.4159,2024-09-04 05:00:39.435,16,-20.221111668,32.02871596,862.665,3,NA,"Sango_R_A__06140_D3_04092024.JPG",NA,"Sango_L_B__06176_D3_04092024.JPG",3,611,251.665
277260834,0.4374,-0.5431,0.5831,0.4169,2024-09-04 05:00:42.834,16,-20.221081697,32.02732707,864.2427,3.399,NA,"Sango_R_A__06141_D3_04092024.JPG",NA,"Sango_L_B__06177_D3_04092024.JPG",4,607,257.2427
277263835,0.4418,-0.5413,0.5867,0.4095,2024-09-04 05:00:45.835,16,-20.221057077,32.02610653,866.0593,3.001,NA,"Sango_R_A__06142_D3_04092024.JPG",NA,"Sango_L_B__06178_D3_04092024.JPG",3,605,261.0593
277267234,0.4373,-0.5428,0.5862,0.413,2024-09-04 05:00:49.234,16,-20.221007445,32.02473022,866.2423,3.399,NA,"Sango_R_A__06143_D3_04092024.JPG",NA,"Sango_L_B__06179_D3_04092024.JPG",3,607,259.2423
277270641,0.435,-0.5426,0.5885,0.4123,2024-09-04 05:00:52.641,16,-20.220934719,32.023342741,864.6183,3.407,NA,"Sango_R_A__06144_D3_04092024.JPG",NA,"Sango_L_B__06180_D3_04092024.JPG",4,613,251.6183
277273642,0.4371,-0.5401,0.5855,0.4175,2024-09-04 05:00:55.642,16,-20.22086618,32.022115445,864.1298,3.001,NA,"Sango_R_A__06145_D3_04092024.JPG",NA,"Sango_L_B__06181_D3_04092024.JPG",3,617,247.1298
277276645,0.4353,-0.5444,0.5858,0.4135,2024-09-04 05:00:58.645,16,-20.220784908,32.020889356,865.1521,3.003,NA,"Sango_R_A__06146_D3_04092024.JPG",NA,"Sango_L_B__06182_D3_04092024.JPG",3,615,250.1521
277280036,0.4356,-0.5402,0.5868,0.4172,2024-09-04 05:01:02.036,16,-20.22071389,32.019509682,867.2338,3.391,NA,"Sango_R_A__06147_D3_04092024.JPG",NA,"Sango_L_B__06183_D3_04092024.JPG",3,608,259.2338
277283435,0.4377,-0.5426,0.5863,0.4126,2024-09-04 05:01:05.435,16,-20.220667455,32.018132863,868.8752,3.399,NA,"Sango_R_A__06148_D3_04092024.JPG",NA,"Sango_L_B__06184_D3_04092024.JPG",3,601,267.8752
277286834,0.4293,-0.5465,0.5796,0.4256,2024-09-04 05:01:08.834,16,-20.220622556,32.016755183,869.1079,3.399,NA,"Sango_R_A__06149_D3_04092024.JPG",NA,"Sango_L_B__06185_D3_04092024.JPG",4,602,267.1079
277289835,0.4395,-0.5419,0.5857,0.4125,2024-09-04 05:01:11.835,16,-20.220577948,32.015537722,871.0203,3.001,NA,"Sango_R_A__06150_D3_04092024.JPG",NA,"Sango_L_B__06186_D3_04092024.JPG",3,596,275.0203
277292835,0.4364,-0.5417,0.5874,0.4135,2024-09-04 05:01:14.835,16,-20.220528162,32.014341488,875.4723,3,NA,"Sango_R_A__06151_D3_04092024.JPG",NA,"Sango_L_B__06187_D3_04092024.JPG",3,590,285.4723
