"GPS Time","Q1","Q2","Q3","Q4","UTC","Sats","Lat","Lon","Elev","Intv","...12","Camera A","...14","Camera B","...16","ground_elev","AGL"
190430634,0.417,-0.5737,0.5569,0.4322,2024-09-03 04:53:32.634,16,-20.275773476,32.103594491,809.7056,3.4,NA,"Sango_R_A__03543_D2_03092024.JPG",NA,"Sango_L_B__03580_D2_03092024.JPG",4,540,269.7056
190434035,0.4202,-0.5676,0.5615,0.4313,2024-09-03 04:53:36.035,16,-20.275806858,32.104714781,808.8513,3.401,NA,"Sango_R_A__03544_D2_03092024.JPG",NA,"Sango_L_B__03581_D2_03092024.JPG",3,542,266.8513
190437035,0.4202,-0.5638,0.5632,0.4339,2024-09-03 04:53:39.035,16,-20.275807075,32.10570428,807.9124,3,NA,"Sango_R_A__03545_D2_03092024.JPG",NA,"Sango_L_B__03582_D2_03092024.JPG",3,545,262.9124
190440036,0.4155,-0.5723,0.5587,0.4332,2024-09-03 04:53:42.036,16,-20.275796197,32.106685356,807.0618,3.001,NA,"Sango_R_A__03546_D2_03092024.JPG",NA,"Sango_L_B__03583_D2_03092024.JPG",3,546,261.0618
190443435,0.4109,-0.5724,0.5613,0.4341,2024-09-03 04:53:45.435,16,-20.275836793,32.10778265,808.3376,3.399,NA,"Sango_R_A__03547_D2_03092024.JPG",NA,"Sango_L_B__03584_D2_03092024.JPG",4,548,260.3376
190446834,0.4217,-0.5666,0.5627,0.4296,2024-09-03 04:53:48.834,16,-20.275871824,32.108869233,807.772,3.399,NA,"Sango_R_A__03548_D2_03092024.JPG",NA,"Sango_L_B__03585_D2_03092024.JPG",3,546,261.772
190449835,0.4172,-0.5671,0.5626,0.4333,2024-09-03 04:53:51.835,16,-20.275882751,32.109830571,807.3896,3.001,NA,"Sango_R_A__03549_D2_03092024.JPG",NA,"Sango_L_B__03586_D2_03092024.JPG",3,545,262.3896
190453234,0.4233,-0.5576,0.5684,0.4323,2024-09-03 04:53:55.234,16,-20.275886235,32.110916821,807.203,3.399,NA,"Sango_R_A__03550_D2_03092024.JPG",NA,"Sango_L_B__03587_D2_03092024.JPG",3,542,265.203
190456234,0.4178,-0.5696,0.5606,0.4321,2024-09-03 04:53:58.234,16,-20.275879962,32.11187553,806.8047,3,NA,"Sango_R_A__03551_D2_03092024.JPG",NA,"Sango_L_B__03588_D2_03092024.JPG",3,543,263.8047
190459634,0.4201,-0.5678,0.5617,0.4309,2024-09-03 04:54:01.634,16,-20.275870458,32.112963055,806.0341,3.4,NA,"Sango_R_A__03552_D2_03092024.JPG",NA,"Sango_L_B__03589_D2_03092024.JPG",4,539,267.0341
190463035,0.4209,-0.5659,0.5621,0.4321,2024-09-03 04:54:05.035,16,-20.275861007,32.114046405,806.3501,3.401,NA,"Sango_R_A__03553_D2_03092024.JPG",NA,"Sango_L_B__03590_D2_03092024.JPG",3,540,266.3501
190466035,0.4189,-0.5652,0.5643,0.432,2024-09-03 04:54:08.035,16,-20.27586348,32.114990879,806.572,3,NA,"Sango_R_A__03554_D2_03092024.JPG",NA,"Sango_L_B__03591_D2_03092024.JPG",3,538,268.572
190469435,0.4191,-0.5668,0.5619,0.4329,2024-09-03 04:54:11.435,16,-20.275869428,32.116064782,805.2182,3.4,NA,"Sango_R_A__03555_D2_03092024.JPG",NA,"Sango_L_B__03592_D2_03092024.JPG",4,538,267.2182
190472435,0.4207,-0.5698,0.5604,0.4293,2024-09-03 04:54:14.435,16,-20.275876798,32.117014762,804.4768,3,NA,"Sango_R_A__03556_D2_03092024.JPG",NA,"Sango_L_B__03593_D2_03092024.JPG",3,538,266.4768
190475834,0.4142,-0.5686,0.5577,0.4406,2024-09-03 04:54:17.834,16,-20.275902281,32.11808461,805.5821,3.399,NA,"Sango_R_A__03557_D2_03092024.JPG",NA,"Sango_L_B__03594_D2_03092024.JPG",3,536,269.5821
190478835,0.4199,-0.5672,0.5626,0.4305,2024-09-03 04:54:20.835,16,-20.275938172,32.119022759,805.365,3.001,NA,"Sango_R_A__03558_D2_03092024.JPG",NA,"Sango_L_B__03595_D2_03092024.JPG",3,536,269.365
190482234,0.4263,-0.562,0.5673,0.4249,2024-09-03 04:54:24.234,16,-20.275966521,32.12008726,805.7707,3.399,NA,"Sango_R_A__03559_D2_03092024.JPG",NA,"Sango_L_B__03596_D2_03092024.JPG",3,535,270.7707
190485234,0.4239,-0.5636,0.5681,0.4242,2024-09-03 04:54:27.234,16,-20.275988053,32.121025091,805.5337,3,NA,"Sango_R_A__03560_D2_03092024.JPG",NA,"Sango_L_B__03597_D2_03092024.JPG",3,533,272.5337
190488634,0.4257,-0.5596,0.5697,0.4256,2024-09-03 04:54:30.634,16,-20.276004972,32.122099289,803.6008,3.4,NA,"Sango_R_A__03561_D2_03092024.JPG",NA,"Sango_L_B__03598_D2_03092024.JPG",4,532,271.6008
190491634,0.4277,-0.5577,0.5732,0.4212,2024-09-03 04:54:33.634,16,-20.276011686,32.123045841,804.4683,3,NA,"Sango_R_A__03562_D2_03092024.JPG",NA,"Sango_L_B__03599_D2_03092024.JPG",3,531,273.4683
190494634,0.4245,-0.5619,0.5683,0.4255,2024-09-03 04:54:36.634,16,-20.276002877,32.123979589,805.3024,3,NA,"Sango_R_A__03563_D2_03092024.JPG",NA,"Sango_L_B__03600_D2_03092024.JPG",3,532,273.3024
190498035,0.4252,-0.5621,0.5687,0.4241,2024-09-03 04:54:40.035,16,-20.275997275,32.125032129,804.4386,3.401,NA,"Sango_R_A__03564_D2_03092024.JPG",NA,"Sango_L_B__03601_D2_03092024.JPG",3,532,272.4386
190501035,0.4252,-0.5613,0.5695,0.424,2024-09-03 04:54:43.035,16,-20.276003869,32.125960791,803.5875,3,NA,"Sango_R_A__03565_D2_03092024.JPG",NA,"Sango_L_B__03602_D2_03092024.JPG",3,530,273.5875
190504435,0.4249,-0.5619,0.5659,0.4284,2024-09-03 04:54:46.435,16,-20.276011251,32.127019389,802.943,3.4,NA,"Sango_R_A__03566_D2_03092024.JPG",NA,"Sango_L_B__03603_D2_03092024.JPG",4,531,271.943
190507834,0.4242,-0.5635,0.5659,0.427,2024-09-03 04:54:49.834,16,-20.276021317,32.128075191,802.3021,3.399,NA,"Sango_R_A__03567_D2_03092024.JPG",NA,"Sango_L_B__03604_D2_03092024.JPG",3,528,274.3021
190510834,0.4268,-0.5602,0.5695,0.4239,2024-09-03 04:54:52.834,16,-20.276047315,32.129004003,803.2552,3,NA,"Sango_R_A__03568_D2_03092024.JPG",NA,"Sango_L_B__03605_D2_03092024.JPG",3,529,274.2552
190513835,0.4247,-0.562,0.5681,0.4256,2024-09-03 04:54:55.835,16,-20.276078933,32.129928824,802.287,3.001,NA,"Sango_R_A__03569_D2_03092024.JPG",NA,"Sango_L_B__03606_D2_03092024.JPG",3,528,274.287
190517234,0.4261,-0.5603,0.5688,0.4254,2024-09-03 04:54:59.234,16,-20.276112836,32.130975308,800.5389,3.399,NA,"Sango_R_A__03570_D2_03092024.JPG",NA,"Sango_L_B__03607_D2_03092024.JPG",3,529,271.5389
190520234,0.4228,-0.5619,0.5673,0.4286,2024-09-03 04:55:02.234,16,-20.276132401,32.131901966,800.2051,3,NA,"Sango_R_A__03571_D2_03092024.JPG",NA,"Sango_L_B__03608_D2_03092024.JPG",3,528,272.2051
190523634,0.4218,-0.5643,0.5666,0.4273,2024-09-03 04:55:05.634,16,-20.27616588,32.132945222,799.2871,3.4,NA,"Sango_R_A__03572_D2_03092024.JPG",NA,"Sango_L_B__03609_D2_03092024.JPG",4,526,273.2871
190527035,0.4221,-0.5643,0.566,0.4277,2024-09-03 04:55:09.035,16,-20.276190604,32.133986257,799.208,3.401,NA,"Sango_R_A__03573_D2_03092024.JPG",NA,"Sango_L_B__03610_D2_03092024.JPG",3,526,273.208
190530036,0.4179,-0.5683,0.5606,0.4337,2024-09-03 04:55:12.036,16,-20.276202044,32.134908815,800.0378,3.001,NA,"Sango_R_A__03574_D2_03092024.JPG",NA,"Sango_L_B__03611_D2_03092024.JPG",3,524,276.0378
190533435,0.4216,-0.5665,0.5636,0.4286,2024-09-03 04:55:15.435,16,-20.276212966,32.135947134,799.4063,3.399,NA,"Sango_R_A__03575_D2_03092024.JPG",NA,"Sango_L_B__03612_D2_03092024.JPG",4,524,275.4063
190536834,0.4292,-0.5571,0.5739,0.4196,2024-09-03 04:55:18.834,16,-20.276221987,32.136980904,796.9645,3.399,NA,"Sango_R_A__03576_D2_03092024.JPG",NA,"Sango_L_B__03613_D2_03092024.JPG",3,523,273.9645
190539834,0.4194,-0.567,0.5635,0.4302,2024-09-03 04:55:21.834,16,-20.276226004,32.137897214,795.386,3,NA,"Sango_R_A__03577_D2_03092024.JPG",NA,"Sango_L_B__03614_D2_03092024.JPG",3,523,272.386
190542835,0.418,-0.5682,0.5646,0.4285,2024-09-03 04:55:24.835,16,-20.276227643,32.138808048,795.4048,3.001,NA,"Sango_R_A__03578_D2_03092024.JPG",NA,"Sango_L_B__03615_D2_03092024.JPG",3,519,276.4048
190546234,0.42,-0.5689,0.5626,0.4283,2024-09-03 04:55:28.234,16,-20.276210713,32.13984266,795.4673,3.399,NA,"Sango_R_A__03579_D2_03092024.JPG",NA,"Sango_L_B__03616_D2_03092024.JPG",3,520,275.4673
190549634,0.4185,-0.5681,0.5594,0.435,2024-09-03 04:55:31.634,16,-20.276184661,32.140878807,793.6418,3.4,NA,"Sango_R_A__03580_D2_03092024.JPG",NA,"Sango_L_B__03617_D2_03092024.JPG",4,521,272.6418
190552634,0.4155,-0.5709,0.5607,0.4325,2024-09-03 04:55:34.634,16,-20.276187288,32.141790419,792.7692,3,NA,"Sango_R_A__03581_D2_03092024.JPG",NA,"Sango_L_B__03618_D2_03092024.JPG",3,522,270.7692
190556035,0.4164,-0.5713,0.5607,0.4311,2024-09-03 04:55:38.035,16,-20.276206523,32.142818984,792.2254,3.401,NA,"Sango_R_A__03582_D2_03092024.JPG",NA,"Sango_L_B__03619_D2_03092024.JPG",3,519,273.2254
190559035,0.4187,-0.5698,0.5599,0.4318,2024-09-03 04:55:41.035,16,-20.276238088,32.14372458,792.3299,3,NA,"Sango_R_A__03583_D2_03092024.JPG",NA,"Sango_L_B__03620_D2_03092024.JPG",3,520,272.3299
190562434,0.417,-0.5718,0.5594,0.4315,2024-09-03 04:55:44.434,16,-20.276280799,32.144750185,792.4018,3.399,NA,"Sango_R_A__03584_D2_03092024.JPG",NA,"Sango_L_B__03621_D2_03092024.JPG",4,519,273.4018
190565435,0.418,-0.5698,0.5607,0.4316,2024-09-03 04:55:47.435,16,-20.276308534,32.145658456,792.3603,3.001,NA,"Sango_R_A__03585_D2_03092024.JPG",NA,"Sango_L_B__03622_D2_03092024.JPG",3,516,276.3603
190568833,0.415,-0.5717,0.5584,0.4348,2024-09-03 04:55:50.833,16,-20.276333073,32.14669415,791.8109,3.398,NA,"Sango_R_A__03586_D2_03092024.JPG",NA,"Sango_L_B__03623_D2_03092024.JPG",3,516,275.8109
190571835,0.4156,-0.5727,0.5586,0.4327,2024-09-03 04:55:53.835,16,-20.276359922,32.147615225,790.7515,3.002,NA,"Sango_R_A__03587_D2_03092024.JPG",NA,"Sango_L_B__03624_D2_03092024.JPG",3,517,273.7515
190575234,0.4161,-0.5714,0.5586,0.434,2024-09-03 04:55:57.234,16,-20.276409066,32.148658029,789.7283,3.399,NA,"Sango_R_A__03588_D2_03092024.JPG",NA,"Sango_L_B__03625_D2_03092024.JPG",3,513,276.7283
190578234,0.415,-0.5723,0.5584,0.4341,2024-09-03 04:56:00.234,16,-20.276456587,32.149571346,789.9415,3,NA,"Sango_R_A__03589_D2_03092024.JPG",NA,"Sango_L_B__03626_D2_03092024.JPG",3,513,276.9415
190581634,0.4189,-0.5668,0.5637,0.4308,2024-09-03 04:56:03.634,16,-20.276517817,32.150593427,791.506,3.4,NA,"Sango_R_A__03590_D2_03092024.JPG",NA,"Sango_L_B__03627_D2_03092024.JPG",4,512,279.506
190585036,0.4156,-0.57,0.5598,0.4347,2024-09-03 04:56:07.036,16,-20.276539562,32.1516148,792.0106,3.402,NA,"Sango_R_A__03591_D2_03092024.JPG",NA,"Sango_L_B__03628_D2_03092024.JPG",3,511,281.0106
190588035,0.4155,-0.5716,0.5577,0.4353,2024-09-03 04:56:10.035,16,-20.276548837,32.152522898,790.5676,2.999,NA,"Sango_R_A__03592_D2_03092024.JPG",NA,"Sango_L_B__03629_D2_03092024.JPG",3,514,276.5676
190591435,0.4151,-0.5724,0.5586,0.4337,2024-09-03 04:56:13.435,16,-20.276566535,32.153564738,790.2232,3.4,NA,"Sango_R_A__03593_D2_03092024.JPG",NA,"Sango_L_B__03630_D2_03092024.JPG",4,509,281.2232
190594435,0.4184,-0.573,0.5586,0.4297,2024-09-03 04:56:16.435,16,-20.276570173,32.154484522,790.9002,3,NA,"Sango_R_A__03594_D2_03092024.JPG",NA,"Sango_L_B__03631_D2_03092024.JPG",3,508,282.9002
190597435,0.411,-0.5741,0.5568,0.4376,2024-09-03 04:56:19.435,16,-20.276569642,32.155405655,791.5859,3,NA,"Sango_R_A__03595_D2_03092024.JPG",NA,"Sango_L_B__03632_D2_03092024.JPG",3,508,283.5859
190600835,0.413,-0.5746,0.5567,0.4352,2024-09-03 04:56:22.835,16,-20.276568142,32.156460201,791.3333,3.4,NA,"Sango_R_A__03596_D2_03092024.JPG",NA,"Sango_L_B__03633_D2_03092024.JPG",3,507,284.3333
190604234,0.4123,-0.5732,0.558,0.436,2024-09-03 04:56:26.234,16,-20.276559184,32.157520954,791.1208,3.399,NA,"Sango_R_A__03597_D2_03092024.JPG",NA,"Sango_L_B__03634_D2_03092024.JPG",3,507,284.1208
190607234,0.4167,-0.5709,0.5585,0.4342,2024-09-03 04:56:29.234,16,-20.276545477,32.158458968,792.4536,3,NA,"Sango_R_A__03598_D2_03092024.JPG",NA,"Sango_L_B__03635_D2_03092024.JPG",3,506,286.4536
190610234,0.4142,-0.5735,0.5555,0.437,2024-09-03 04:56:32.234,16,-20.276531394,32.159387784,793.2176,3,NA,"Sango_R_A__03599_D2_03092024.JPG",NA,"Sango_L_B__03636_D2_03092024.JPG",3,504,289.2176
190613634,0.4106,-0.5741,0.5572,0.4375,2024-09-03 04:56:35.634,16,-20.276554579,32.160429725,795.3725,3.4,NA,"Sango_R_A__03600_D2_03092024.JPG",NA,"Sango_L_B__03637_D2_03092024.JPG",4,503,292.3725
190617035,0.4177,-0.5719,0.5586,0.4319,2024-09-03 04:56:39.035,16,-20.276569781,32.16148012,795.2701,3.401,NA,"Sango_R_A__03601_D2_03092024.JPG",NA,"Sango_L_B__03638_D2_03092024.JPG",3,505,290.2701
190620035,0.4144,-0.576,0.555,0.4341,2024-09-03 04:56:42.035,16,-20.276578797,32.162410528,794.2207,3,NA,"Sango_R_A__03602_D2_03092024.JPG",NA,"Sango_L_B__03639_D2_03092024.JPG",3,503,291.2207
190623434,0.4128,-0.5775,0.554,0.4349,2024-09-03 04:56:45.434,16,-20.276598587,32.163473179,793.7459,3.399,NA,"Sango_R_A__03603_D2_03092024.JPG",NA,"Sango_L_B__03640_D2_03092024.JPG",4,504,289.7459
190626435,0.4157,-0.5738,0.5553,0.4355,2024-09-03 04:56:48.435,16,-20.276632018,32.164417554,794.1727,3.001,NA,"Sango_R_A__03604_D2_03092024.JPG",NA,"Sango_L_B__03641_D2_03092024.JPG",3,500,294.1727
190629835,0.4146,-0.5747,0.5571,0.433,2024-09-03 04:56:51.835,16,-20.276678605,32.165482369,795.8341,3.4,NA,"Sango_R_A__03605_D2_03092024.JPG",NA,"Sango_L_B__03642_D2_03092024.JPG",3,502,293.8341
190633234,0.4129,-0.5733,0.5562,0.4375,2024-09-03 04:56:55.234,16,-20.276713299,32.166548462,795.1753,3.399,NA,"Sango_R_A__03606_D2_03092024.JPG",NA,"Sango_L_B__03643_D2_03092024.JPG",3,502,293.1753
190636234,0.4139,-0.5751,0.5565,0.4338,2024-09-03 04:56:58.234,16,-20.276739854,32.167493114,794.8999,3,NA,"Sango_R_A__03607_D2_03092024.JPG",NA,"Sango_L_B__03644_D2_03092024.JPG",3,503,291.8999
190639234,0.4121,-0.5748,0.5565,0.4359,2024-09-03 04:57:01.234,16,-20.276771215,32.168440063,794.785,3,NA,"Sango_R_A__03608_D2_03092024.JPG",NA,"Sango_L_B__03645_D2_03092024.JPG",3,500,294.785
190642634,0.4152,-0.5781,0.5525,0.4338,2024-09-03 04:57:04.634,16,-20.276805057,32.169520297,794.9776,3.4,NA,"Sango_R_A__03609_D2_03092024.JPG",NA,"Sango_L_B__03646_D2_03092024.JPG",4,495,299.9776
190646035,0.4145,-0.5759,0.5547,0.4345,2024-09-03 04:57:08.035,16,-20.276848412,32.170604631,794.8373,3.401,NA,"Sango_R_A__03610_D2_03092024.JPG",NA,"Sango_L_B__03647_D2_03092024.JPG",3,500,294.8373
190649036,0.4124,-0.5738,0.559,0.4339,2024-09-03 04:57:11.036,16,-20.276884477,32.171567433,792.9645,3.001,NA,"Sango_R_A__03611_D2_03092024.JPG",NA,"Sango_L_B__03648_D2_03092024.JPG",3,500,292.9645
190652435,0.4127,-0.5708,0.5574,0.4395,2024-09-03 04:57:14.435,16,-20.276913664,32.172666658,790.8773,3.399,NA,"Sango_R_A__03612_D2_03092024.JPG",NA,"Sango_L_B__03649_D2_03092024.JPG",4,498,292.8773
190655434,0.4155,-0.5723,0.5602,0.4314,2024-09-03 04:57:17.434,16,-20.2769452,32.173639625,791.8569,2.999,NA,"Sango_R_A__03613_D2_03092024.JPG",NA,"Sango_L_B__03650_D2_03092024.JPG",3,502,289.8569
190658434,0.4198,-0.5679,0.5628,0.4296,2024-09-03 04:57:20.434,16,-20.27696389,32.17460551,790.8077,3,NA,"Sango_R_A__03614_D2_03092024.JPG",NA,"Sango_L_B__03651_D2_03092024.JPG",3,499,291.8077
190661834,0.4111,-0.5746,0.5553,0.4386,2024-09-03 04:57:23.834,16,-20.276969942,32.175701123,789.5364,3.4,NA,"Sango_R_A__03615_D2_03092024.JPG",NA,"Sango_L_B__03652_D2_03092024.JPG",3,498,291.5364
190665234,0.413,-0.5763,0.5581,0.4312,2024-09-03 04:57:27.234,16,-20.276967655,32.176807716,787.9724,3.4,NA,"Sango_R_A__03616_D2_03092024.JPG",NA,"Sango_L_B__03653_D2_03092024.JPG",3,501,286.9724
190668234,0.4148,-0.5751,0.5575,0.4318,2024-09-03 04:57:30.234,16,-20.276971875,32.17778354,786.866,3,NA,"Sango_R_A__03617_D2_03092024.JPG",NA,"Sango_L_B__03654_D2_03092024.JPG",3,499,287.866
190671234,0.4145,-0.5728,0.5575,0.4352,2024-09-03 04:57:33.234,16,-20.276971318,32.178760521,785.4241,3,NA,"Sango_R_A__03618_D2_03092024.JPG",NA,"Sango_L_B__03655_D2_03092024.JPG",3,499,286.4241
190674634,0.4137,-0.5748,0.5573,0.4334,2024-09-03 04:57:36.634,16,-20.276985717,32.179872642,784.3001,3.4,NA,"Sango_R_A__03619_D2_03092024.JPG",NA,"Sango_L_B__03656_D2_03092024.JPG",4,499,285.3001
190677634,0.4129,-0.5753,0.5578,0.433,2024-09-03 04:57:39.634,16,-20.277004864,32.180855913,783.7852,3,NA,"Sango_R_A__03620_D2_03092024.JPG",NA,"Sango_L_B__03657_D2_03092024.JPG",3,499,284.7852
190681035,0.413,-0.5725,0.5579,0.4364,2024-09-03 04:57:43.035,16,-20.277015437,32.181968123,783.249,3.401,NA,"Sango_R_A__03621_D2_03092024.JPG",NA,"Sango_L_B__03658_D2_03092024.JPG",3,498,285.249
190684435,0.4147,-0.5723,0.561,0.431,2024-09-03 04:57:46.435,16,-20.277009965,32.183081593,782.3004,3.4,NA,"Sango_R_A__03622_D2_03092024.JPG",NA,"Sango_L_B__03659_D2_03092024.JPG",4,495,287.3004
190687834,0.4154,-0.5754,0.5573,0.431,2024-09-03 04:57:49.834,16,-20.276988867,32.184192977,782.2197,3.399,NA,"Sango_R_A__03623_D2_03092024.JPG",NA,"Sango_L_B__03660_D2_03092024.JPG",3,494,288.2197
190690834,0.4142,-0.5745,0.5563,0.4346,2024-09-03 04:57:52.834,16,-20.276971996,32.185168341,781.2405,3,NA,"Sango_R_A__03624_D2_03092024.JPG",NA,"Sango_L_B__03661_D2_03092024.JPG",3,496,285.2405
190694234,0.4145,-0.5698,0.56,0.4359,2024-09-03 04:57:56.234,16,-20.276946222,32.186283503,781.2525,3.4,NA,"Sango_R_A__03625_D2_03092024.JPG",NA,"Sango_L_B__03662_D2_03092024.JPG",3,494,287.2525
190697233,0.417,-0.5741,0.5576,0.4308,2024-09-03 04:57:59.233,16,-20.276921278,32.187270881,781.816,2.999,NA,"Sango_R_A__03626_D2_03092024.JPG",NA,"Sango_L_B__03663_D2_03092024.JPG",3,494,287.816
190700234,0.4164,-0.5757,0.56,0.4261,2024-09-03 04:58:02.234,16,-20.276924691,32.188253566,780.8493,3.001,NA,"Sango_R_A__03627_D2_03092024.JPG",NA,"Sango_L_B__03664_D2_03092024.JPG",3,494,286.8493
190703634,0.4142,-0.5719,0.5565,0.4378,2024-09-03 04:58:05.634,16,-20.276932441,32.189365818,779.2608,3.4,NA,"Sango_R_A__03628_D2_03092024.JPG",NA,"Sango_L_B__03665_D2_03092024.JPG",4,494,285.2608
190706634,0.412,-0.5754,0.557,0.4347,2024-09-03 04:58:08.634,16,-20.276929614,32.190338088,778.1398,3,NA,"Sango_R_A__03629_D2_03092024.JPG",NA,"Sango_L_B__03666_D2_03092024.JPG",3,493,285.1398
190710035,0.4145,-0.5755,0.5553,0.4342,2024-09-03 04:58:12.035,16,-20.276941688,32.191439762,778.6521,3.401,NA,"Sango_R_A__03630_D2_03092024.JPG",NA,"Sango_L_B__03667_D2_03092024.JPG",3,493,285.6521
190713435,0.4126,-0.5733,0.5578,0.4358,2024-09-03 04:58:15.435,16,-20.276974582,32.192532248,778.895,3.4,NA,"Sango_R_A__03631_D2_03092024.JPG",NA,"Sango_L_B__03668_D2_03092024.JPG",4,491,287.895
190716434,0.4146,-0.5727,0.557,0.4358,2024-09-03 04:58:18.434,16,-20.27699124,32.193503276,779.8094,2.999,NA,"Sango_R_A__03632_D2_03092024.JPG",NA,"Sango_L_B__03669_D2_03092024.JPG",3,493,286.8094
190719834,0.4161,-0.5724,0.5593,0.4318,2024-09-03 04:58:21.834,16,-20.277021393,32.194593458,779.7121,3.4,NA,"Sango_R_A__03633_D2_03092024.JPG",NA,"Sango_L_B__03670_D2_03092024.JPG",3,492,287.7121
190722834,0.415,-0.5692,0.5579,0.4388,2024-09-03 04:58:24.834,16,-20.277034981,32.195555647,778.5437,3,NA,"Sango_R_A__03634_D2_03092024.JPG",NA,"Sango_L_B__03671_D2_03092024.JPG",3,491,287.5437
190726233,0.412,-0.5757,0.5538,0.4383,2024-09-03 04:58:28.233,16,-20.277056926,32.196644303,778.5168,3.399,NA,"Sango_R_A__03635_D2_03092024.JPG",NA,"Sango_L_B__03672_D2_03092024.JPG",3,489,289.5168
190729234,0.4132,-0.5757,0.5576,0.4324,2024-09-03 04:58:31.234,16,-20.277105258,32.197598041,778.2758,3.001,NA,"Sango_R_A__03636_D2_03092024.JPG",NA,"Sango_L_B__03673_D2_03092024.JPG",3,487,291.2758
190732634,0.4139,-0.5776,0.5576,0.4292,2024-09-03 04:58:34.634,16,-20.277150967,32.198672879,777.2849,3.4,NA,"Sango_R_A__03637_D2_03092024.JPG",NA,"Sango_L_B__03674_D2_03092024.JPG",4,487,290.2849
190735634,0.4132,-0.5734,0.5604,0.4318,2024-09-03 04:58:37.634,16,-20.277175153,32.199627827,775.5066,3,NA,"Sango_R_A__03638_D2_03092024.JPG",NA,"Sango_L_B__03675_D2_03092024.JPG",3,493,282.5066
190738634,0.4146,-0.5756,0.5546,0.435,2024-09-03 04:58:40.634,16,-20.277171366,32.200594622,773.2918,3,NA,"Sango_R_A__03639_D2_03092024.JPG",NA,"Sango_L_B__03676_D2_03092024.JPG",3,492,281.2918
190742035,0.4152,-0.5762,0.557,0.4305,2024-09-03 04:58:44.035,16,-20.277205673,32.201693595,773.4996,3.401,NA,"Sango_R_A__03640_D2_03092024.JPG",NA,"Sango_L_B__03677_D2_03092024.JPG",3,489,284.4996
190745035,0.4144,-0.573,0.5585,0.4337,2024-09-03 04:58:47.035,16,-20.277251677,32.202653222,775.2341,3,NA,"Sango_R_A__03641_D2_03092024.JPG",NA,"Sango_L_B__03678_D2_03092024.JPG",3,490,285.2341
190748035,0.4129,-0.5728,0.5569,0.4373,2024-09-03 04:58:50.035,16,-20.277271733,32.203610977,775.0427,3,NA,"Sango_R_A__03642_D2_03092024.JPG",NA,"Sango_L_B__03679_D2_03092024.JPG",3,488,287.0427
190751434,0.4163,-0.5713,0.557,0.4361,2024-09-03 04:58:53.434,16,-20.277304344,32.204695518,776.9348,3.399,NA,"Sango_R_A__03643_D2_03092024.JPG",NA,"Sango_L_B__03680_D2_03092024.JPG",4,488,288.9348
190754434,0.4151,-0.5718,0.5565,0.437,2024-09-03 04:58:56.434,16,-20.277329827,32.205652254,778.7831,3,NA,"Sango_R_A__03644_D2_03092024.JPG",NA,"Sango_L_B__03681_D2_03092024.JPG",3,487,291.7831
190757834,0.4056,-0.58,0.5512,0.4418,2024-09-03 04:58:59.834,16,-20.277359136,32.206727942,778.3524,3.4,NA,"Sango_R_A__03645_D2_03092024.JPG",NA,"Sango_L_B__03682_D2_03092024.JPG",3,486,292.3524
190760834,0.4128,-0.5746,0.5568,0.4353,2024-09-03 04:59:02.834,16,-20.277379256,32.207670285,778.63,3,NA,"Sango_R_A__03646_D2_03092024.JPG",NA,"Sango_L_B__03683_D2_03092024.JPG",3,488,290.63
190764234,0.415,-0.5708,0.56,0.4341,2024-09-03 04:59:06.234,16,-20.27738247,32.20874076,778.1139,3.4,NA,"Sango_R_A__03647_D2_03092024.JPG",NA,"Sango_L_B__03684_D2_03092024.JPG",3,486,292.1139
190767234,0.4123,-0.5742,0.5551,0.4384,2024-09-03 04:59:09.234,16,-20.277371381,32.209688223,777.6732,3,NA,"Sango_R_A__03648_D2_03092024.JPG",NA,"Sango_L_B__03685_D2_03092024.JPG",3,483,294.6732
190770634,0.4088,-0.5795,0.5512,0.4396,2024-09-03 04:59:12.634,16,-20.277377437,32.21075931,777.5186,3.4,NA,"Sango_R_A__03649_D2_03092024.JPG",NA,"Sango_L_B__03686_D2_03092024.JPG",4,483,294.5186
190773634,0.4153,-0.5732,0.5596,0.4311,2024-09-03 04:59:15.634,16,-20.27738587,32.211702389,777.5869,3,NA,"Sango_R_A__03650_D2_03092024.JPG",NA,"Sango_L_B__03687_D2_03092024.JPG",3,485,292.5869
190776634,0.4121,-0.5725,0.5577,0.4375,2024-09-03 04:59:18.634,16,-20.277393329,32.212639119,778.676,3,NA,"Sango_R_A__03651_D2_03092024.JPG",NA,"Sango_L_B__03688_D2_03092024.JPG",3,484,294.676
190780035,0.4141,-0.5707,0.5556,0.4406,2024-09-03 04:59:22.035,16,-20.277390237,32.213699247,778.6737,3.401,NA,"Sango_R_A__03652_D2_03092024.JPG",NA,"Sango_L_B__03689_D2_03092024.JPG",3,482,296.6737
190783433,0.4133,-0.5741,0.5541,0.4389,2024-09-03 04:59:25.433,16,-20.277396835,32.21475715,778.5829,3.398,NA,"Sango_R_A__03653_D2_03092024.JPG",NA,"Sango_L_B__03690_D2_03092024.JPG",4,481,297.5829
190786434,0.4104,-0.5777,0.5557,0.4349,2024-09-03 04:59:28.434,16,-20.277427369,32.215694276,779.5529,3.001,NA,"Sango_R_A__03654_D2_03092024.JPG",NA,"Sango_L_B__03691_D2_03092024.JPG",3,482,297.5529
